season_year,team_league_id,team_league_name,team_id,team_name,player_id,player_name,g,gs,pa,ab,r,h,h1b,h2b,h3b,hr,tb,rbi,bb,hbp,ibb,sh,sf,so,gidp,sb,cs,e,pb
2023,1,セ・リーグ,5,阪神,1400172,植田　海,28,0,3,1,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0
2023,1,セ・リーグ,5,阪神,1500087,坂本　誠志郎,84,76,289,243,10,55,49,5,1,0,62,21,19,4,1,18,5,62,4,0,0,2,1
2023,1,セ・リーグ,5,阪神,1500090,青柳　晃洋,18,18,37,32,1,4,3,1,0,0,5,4,0,0,0,5,0,12,0,0,0,2,0
2023,1,セ・リーグ,5,阪神,1500091,板山　祐太郎,12,3,17,17,1,1,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0
2023,1,セ・リーグ,5,阪神,1600113,大山　悠輔,143,143,625,513,80,148,100,29,0,19,234,78,99,5,5,0,8,120,13,3,3,9,0
2023,1,セ・リーグ,5,阪神,1600115,才木　浩人,19,18,35,32,1,1,1,0,0,0,1,0,0,0,0,3,0,21,0,0,0,1,0
2023,1,セ・リーグ,5,阪神,1600116,浜地　真澄,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,1,セ・リーグ,5,阪神,1600117,糸原　健斗,69,7,83,72,1,17,16,1,0,0,18,5,9,2,1,0,0,16,1,0,0,0,0
2023,1,セ・リーグ,5,阪神,1600119,長坂　拳弥,10,3,12,9,0,2,2,0,0,0,2,0,0,0,0,3,0,3,0,0,0,0,1
2023,1,セ・リーグ,5,阪神,1600154,小林　慶祐,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,1700077,馬場　皐輔,19,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,1700079,熊谷　敬宥,26,0,9,6,7,2,2,0,0,0,2,0,2,0,0,1,0,2,0,3,1,1,0
2023,1,セ・リーグ,5,阪神,1700080,島田　海吏,101,19,121,110,12,16,14,0,1,1,21,6,7,3,0,1,0,26,4,7,1,4,0
2023,1,セ・リーグ,5,阪神,1700137,大竹　耕太郎,21,21,48,41,2,4,3,1,0,0,5,3,2,0,0,5,0,27,1,0,0,0,0
2023,1,セ・リーグ,5,阪神,1800065,近本　光司,129,125,585,501,83,143,99,24,12,8,215,54,67,12,2,0,5,71,6,28,3,0,0
2023,1,セ・リーグ,5,阪神,1800066,小幡　竜平,47,19,91,78,12,22,20,1,1,0,25,8,8,0,4,5,0,23,0,3,1,4,0
2023,1,セ・リーグ,5,阪神,1800067,木浪　聖也,127,124,470,408,41,109,85,22,1,1,136,41,31,4,12,20,7,103,13,0,0,10,0
2023,1,セ・リーグ,5,阪神,1800070,湯浅　京己,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,1850183,森下　翔太,94,86,377,333,42,79,54,14,1,10,125,41,29,11,1,0,4,70,6,1,0,2,0
2023,1,セ・リーグ,5,阪神,1900044,西　純矢,17,11,25,22,2,5,4,1,0,0,6,5,1,0,0,2,0,9,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,1900045,井上　広大,13,9,37,35,3,8,5,2,1,0,12,7,2,0,0,0,0,18,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,1900046,及川　雅貴,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,1900050,小野寺　暖,43,17,83,75,8,26,22,2,2,0,32,11,7,0,0,1,0,12,0,0,0,1,0
2023,1,セ・リーグ,5,阪神,1950996,前川　右京,33,24,107,94,6,24,19,3,2,0,31,7,9,4,0,0,0,25,1,0,2,0,0
2023,1,セ・リーグ,5,阪神,1960349,ブルワー,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,1961194,K.ケラー,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,1,セ・リーグ,5,阪神,1961251,ミエセス,60,32,143,126,11,28,20,3,0,5,46,16,14,1,1,0,2,45,3,0,0,2,0
2023,1,セ・リーグ,5,阪神,1961285,ノイジー,133,121,516,475,42,114,91,13,1,9,156,56,36,2,0,0,3,85,13,0,0,6,0
2023,1,セ・リーグ,5,阪神,2000051,佐藤　輝明,132,128,548,486,70,128,68,30,6,24,242,92,54,4,5,0,4,139,4,7,5,20,0
2023,1,セ・リーグ,5,阪神,2000052,伊藤　将司,21,21,52,43,1,5,5,0,0,0,5,2,2,0,0,7,0,26,1,0,0,0,0
2023,1,セ・リーグ,5,阪神,2000054,榮枝　裕貴,2,1,4,3,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,2000055,村上　頌樹,22,21,49,44,2,6,6,0,0,0,6,0,2,0,0,3,0,23,2,0,0,1,0
2023,1,セ・リーグ,5,阪神,2000056,中野　拓夢,143,143,660,575,80,164,140,17,5,2,197,40,57,2,2,21,5,107,5,20,12,9,0
2023,1,セ・リーグ,5,阪神,2000058,石井　大智,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,2100915,ビーズリー,18,6,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,2103707,桐敷　拓馬,27,2,6,6,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,2103848,岡留　英貴,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,2104016,門別　啓人,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2023,1,セ・リーグ,5,阪神,2106172,富田　蓮,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,700050,會澤　翼,54,39,133,116,6,20,15,4,0,1,27,10,10,4,0,2,1,26,4,0,0,0,0
2023,1,セ・リーグ,6,広島,800041,松山　竜平,79,24,156,143,5,36,27,9,0,0,45,27,10,1,0,0,2,27,4,0,0,1,0
2023,1,セ・リーグ,6,広島,900430,堂林　翔太,100,64,284,260,29,71,46,13,0,12,120,35,19,0,3,5,0,72,7,1,6,3,0
2023,1,セ・リーグ,6,広島,1000098,磯村　嘉孝,25,3,32,29,2,6,4,1,0,1,10,4,1,1,0,1,0,10,2,0,0,0,0
2023,1,セ・リーグ,6,広島,1000116,中﨑　翔太,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1000150,秋山　翔吾,115,114,483,434,48,119,89,20,6,4,163,38,35,4,3,9,1,81,12,8,3,4,0
2023,1,セ・リーグ,6,広島,1100039,一岡　竜司,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1100081,野村　祐輔,6,6,10,8,0,1,1,0,0,0,1,0,1,0,0,1,0,3,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1100082,菊池　涼介,120,109,485,442,51,114,92,17,0,5,146,27,32,2,1,8,1,68,6,7,5,3,0
2023,1,セ・リーグ,6,広島,1200070,上本　崇司,84,67,276,247,20,64,55,7,1,1,76,17,12,9,0,8,0,46,1,8,2,8,0
2023,1,セ・リーグ,6,広島,1300057,大瀬良　大地,23,23,33,30,0,0,0,0,0,0,0,0,1,0,0,2,0,15,0,1,0,0,0
2023,1,セ・リーグ,6,広島,1300058,九里　亜蓮,26,26,54,45,1,2,2,0,0,0,2,0,0,0,0,9,0,25,0,0,0,2,0
2023,1,セ・リーグ,6,広島,1300059,田中　広輔,111,50,253,224,28,51,35,10,0,6,79,28,25,1,2,3,0,48,6,2,6,7,0
2023,1,セ・リーグ,6,広島,1300061,中村　祐太,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1300082,曽根　海成,39,2,15,14,6,2,1,1,0,0,3,0,1,0,0,0,0,3,0,1,1,1,0
2023,1,セ・リーグ,6,広島,1400102,戸根　千明,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,1,セ・リーグ,6,広島,1400173,野間　峻祥,108,96,418,371,37,106,94,11,1,0,119,26,33,5,0,8,1,51,10,5,6,5,0
2023,1,セ・リーグ,6,広島,1400174,薮田　和樹,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1400175,塹江　敦哉,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1460004,デビッドソン,112,100,381,348,34,73,37,16,1,19,148,44,22,9,1,0,2,120,11,0,1,11,0
2023,1,セ・リーグ,6,広島,1500096,西川　龍馬,109,109,443,416,48,127,97,20,1,9,176,56,21,1,4,1,4,52,10,7,6,2,0
2023,1,セ・リーグ,6,広島,1560685,ターリー,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1600121,矢崎　拓也,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1600123,床田　寛樹,24,23,50,40,3,11,7,4,0,0,15,1,2,0,0,8,0,12,0,0,0,1,0
2023,1,セ・リーグ,6,広島,1600124,坂倉　将吾,120,107,448,395,48,105,73,19,1,12,162,44,47,3,6,1,2,67,9,3,0,3,3
2023,1,セ・リーグ,6,広島,1600125,アドゥワ　誠,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1650187,中村　貴浩,15,8,37,34,3,6,5,1,0,0,7,3,1,1,0,0,1,10,2,1,0,0,0
2023,1,セ・リーグ,6,広島,1651377,松本　竜也,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1700068,中村　奨成,18,3,20,20,2,3,3,0,0,0,3,0,0,0,0,0,0,7,0,0,1,0,0
2023,1,セ・リーグ,6,広島,1700070,ケムナ　誠,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1700072,遠藤　淳志,8,8,13,12,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1750941,黒原　拓未,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1800072,小園　海斗,80,71,306,290,25,83,59,11,7,6,126,31,10,2,1,4,0,38,7,8,4,9,0
2023,1,セ・リーグ,6,広島,1800073,島内　颯太郎,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1800074,林　晃汰,20,17,62,58,5,12,7,4,0,1,19,5,3,1,0,0,0,20,0,0,0,5,0
2023,1,セ・リーグ,6,広島,1800078,羽月　隆太郎,50,10,53,47,10,7,6,1,0,0,8,4,4,0,0,2,0,12,3,14,6,0,0
2023,1,セ・リーグ,6,広島,1800079,大盛　穂,59,10,71,66,10,10,7,2,0,1,15,5,2,2,0,1,0,22,1,4,3,1,0
2023,1,セ・リーグ,6,広島,1851151,河野　佳,8,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1860147,アンダーソン,21,6,11,11,1,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1900052,森下　暢仁,20,20,41,35,3,6,3,2,0,1,11,4,1,0,0,5,0,12,0,0,0,2,0
2023,1,セ・リーグ,6,広島,1900055,韮澤　雄也,45,9,55,50,5,7,5,2,0,0,9,3,5,0,1,0,0,13,3,0,0,1,0
2023,1,セ・リーグ,6,広島,1900057,玉村　昇悟,9,9,15,14,0,2,2,0,0,0,2,2,0,0,0,1,0,9,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1900134,コルニエル,8,8,10,8,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,0
2023,1,セ・リーグ,6,広島,1961166,マクブルーム,70,64,259,226,21,50,32,12,0,6,80,31,28,1,1,0,4,56,9,1,0,5,0
2023,1,セ・リーグ,6,広島,2000060,栗林　良吏,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,2000061,森浦　大輔,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,2000062,大道　温貴,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,セ・リーグ,6,広島,2000065,矢野　雅哉,93,34,146,119,22,22,20,2,0,0,24,3,14,0,1,12,1,35,2,7,0,6,0
2023,1,セ・リーグ,6,広島,2103358,田村　俊介,10,5,22,22,3,8,6,2,0,0,10,0,0,0,0,0,0,6,1,0,0,0,0
2023,1,セ・リーグ,6,広島,2103768,末包　昇大,65,38,146,139,16,38,21,6,0,11,77,27,6,1,1,0,0,40,5,0,0,1,0
2023,1,セ・リーグ,6,広島,2103788,森　翔平,12,10,15,10,1,2,2,0,0,0,2,1,2,0,0,3,0,2,0,0,0,0,0
2023,1,セ・リーグ,6,広島,2105565,益田　武尚,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,12101,中村　剛也,88,74,322,283,34,73,44,12,0,17,136,40,31,5,3,0,3,76,7,1,0,0,0
2023,2,パ・リーグ,7,西武,12102,栗山　巧,77,37,191,157,17,34,23,4,0,7,59,19,31,1,1,0,2,32,7,1,0,0,0
2023,2,パ・リーグ,7,西武,1200044,公文　克彦,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1200082,増田　達至,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1200083,金子　侑司,47,23,91,84,6,15,12,2,1,0,19,2,4,1,0,1,1,24,2,1,2,0,0
2023,2,パ・リーグ,7,西武,1300072,陽川　尚将,9,8,28,24,1,4,3,0,0,1,7,1,2,2,0,0,0,11,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1300101,山川　穂高,17,17,62,59,3,15,11,4,0,0,19,5,3,0,0,0,0,17,1,0,0,2,0
2023,2,パ・リーグ,7,西武,1400182,髙橋　光成,23,23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
2023,2,パ・リーグ,7,西武,1400184,外崎　修汰,136,135,571,503,60,131,88,28,3,12,201,54,56,5,0,3,4,114,11,26,3,13,0
2023,2,パ・リーグ,7,西武,1500100,川越　誠司,12,10,38,30,2,4,3,0,0,1,7,5,6,1,0,1,0,13,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1500102,愛斗,73,63,267,257,19,55,33,18,0,4,85,15,3,2,2,4,1,55,7,2,5,1,0
2023,2,パ・リーグ,7,西武,1500104,本田　圭佑,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1500105,呉　念庭,41,21,92,78,8,16,12,2,1,1,23,11,13,0,0,1,0,25,2,1,0,1,0
2023,2,パ・リーグ,7,西武,1500112,平沼　翔太,67,20,110,102,16,25,19,2,2,2,37,6,5,1,0,1,1,18,3,3,1,1,0
2023,2,パ・リーグ,7,西武,1600127,今井　達也,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,2,パ・リーグ,7,西武,1600129,源田　壮亮,100,100,435,397,30,102,89,9,4,0,119,22,26,3,0,8,1,82,5,5,6,9,0
2023,2,パ・リーグ,7,西武,1600130,鈴木　将平,72,62,267,242,19,58,48,8,2,0,70,15,15,1,0,8,1,34,3,10,0,1,0
2023,2,パ・リーグ,7,西武,1600131,平井　克典,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1600132,田村　伊知郎,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1600159,張　奕,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1660539,ボー・タカハシ,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1700103,髙松　渡,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,2,パ・リーグ,7,西武,1700122,西川　愛也,41,29,109,97,9,22,17,4,0,1,29,8,5,1,0,5,1,16,0,4,1,0,0
2023,2,パ・リーグ,7,西武,1700124,平良　海馬,23,23,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0
2023,2,パ・リーグ,7,西武,1700125,與座　海人,15,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1700127,高木　渉,5,5,19,19,0,3,3,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1700128,齊藤　誠人,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1750472,古賀　悠斗,100,90,282,239,12,52,36,14,0,2,72,20,23,3,2,17,0,54,8,1,0,5,4
2023,2,パ・リーグ,7,西武,1751148,隅田　知一郎,22,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023,2,パ・リーグ,7,西武,1800080,松本　航,20,20,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0
2023,2,パ・リーグ,7,西武,1800081,渡邉　勇太朗,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1800082,山野辺　翔,35,10,43,39,4,8,7,1,0,0,9,2,1,1,0,2,0,3,0,6,2,1,0
2023,2,パ・リーグ,7,西武,1800085,森脇　亮介,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,2,パ・リーグ,7,西武,1800086,佐藤　龍世,91,60,257,209,27,55,40,9,3,3,79,16,42,2,0,3,1,41,6,2,1,11,0
2023,2,パ・リーグ,7,西武,1850820,蛭間　拓哉,56,54,223,198,17,46,38,6,0,2,58,20,14,0,0,9,2,37,2,0,0,0,0
2023,2,パ・リーグ,7,西武,1900061,宮川　哲,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1900065,柘植　世那,59,41,137,125,5,23,19,4,0,0,27,13,3,2,0,6,1,23,5,0,1,3,1
2023,2,パ・リーグ,7,西武,1900068,岸　潤一郎,61,48,197,177,16,37,29,5,0,3,51,12,11,4,0,4,1,33,6,3,2,0,0
2023,2,パ・リーグ,7,西武,1961030,ティノコ,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,1961286,ペイトン,57,55,225,205,18,44,31,8,0,5,67,22,14,1,0,3,2,46,6,1,2,3,0
2023,2,パ・リーグ,7,西武,1961288,エンス,12,12,1,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0
2023,2,パ・リーグ,7,西武,2000067,渡部　健人,57,51,209,192,17,41,22,13,0,6,72,25,11,5,0,0,1,63,2,2,1,4,0
2023,2,パ・リーグ,7,西武,2000068,佐々木　健,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,2000069,山村　崇嘉,4,4,15,14,3,4,2,0,0,2,10,3,1,0,0,0,0,5,0,0,0,0,0
2023,2,パ・リーグ,7,西武,2000070,若林　楽人,36,26,94,90,7,22,15,5,1,1,32,7,2,0,0,2,0,30,2,4,2,0,0
2023,2,パ・リーグ,7,西武,2000071,大曲　錬,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,2000075,長谷川　信哉,59,53,198,180,17,40,27,9,0,4,61,12,11,3,1,2,2,34,3,3,4,2,0
2023,2,パ・リーグ,7,西武,2000077,豆田　泰志,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,2000078,水上　由伸,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,2060016,クリスキー,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,2103618,滝澤　夏央,16,6,17,16,4,3,2,0,0,1,6,1,0,0,0,1,0,4,0,0,0,1,0
2023,2,パ・リーグ,7,西武,2103714,佐藤　隼輔,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023,2,パ・リーグ,7,西武,2103949,古市　尊,29,12,56,50,2,8,8,0,0,0,8,0,2,1,0,3,0,13,0,0,1,1,0
2023,2,パ・リーグ,7,西武,2105684,児玉　亮涼,56,38,132,122,11,27,22,3,2,0,34,8,4,0,0,5,1,30,2,2,3,3,0
2023,2,パ・リーグ,7,西武,2106286,青山　美夏人,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,7,西武,2108196,マキノン,127,126,514,464,50,120,86,17,2,15,186,50,48,0,0,0,2,91,7,1,1,2,0
2023,2,パ・リーグ,8,日本ハム,700078,木村　文紀,1,1,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,800052,宮西　尚生,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,900069,中島　卓也,17,7,32,29,3,6,6,0,0,0,6,2,2,0,0,1,0,5,0,2,1,0,0
2023,2,パ・リーグ,8,日本ハム,1100095,松本　剛,134,132,561,507,51,140,119,16,2,3,169,30,37,7,3,7,3,57,11,12,12,1,0
2023,2,パ・リーグ,8,日本ハム,1100099,上沢　直之,24,24,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0
2023,2,パ・リーグ,8,日本ハム,1200080,谷内　亮太,44,20,88,76,6,15,15,0,0,0,15,5,8,0,0,4,0,9,1,0,0,2,0
2023,2,パ・リーグ,8,日本ハム,1200100,伏見　寅威,89,74,251,229,13,46,38,5,0,3,60,12,8,4,0,10,0,42,4,0,0,4,3
2023,2,パ・リーグ,8,日本ハム,1251037,上川畑　大悟,108,89,346,293,16,62,56,5,1,0,69,18,34,6,1,12,1,51,5,3,4,10,0
2023,2,パ・リーグ,8,日本ハム,1300094,杉浦　稔大,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,2,パ・リーグ,8,日本ハム,1400118,清水　優心,32,14,60,50,3,13,12,1,0,0,14,5,4,0,0,6,0,13,1,1,0,3,2
2023,2,パ・リーグ,8,日本ハム,1400119,淺間　大基,13,9,38,36,2,8,4,3,1,0,13,4,1,0,0,1,0,10,1,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1400120,石川　直也,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1400170,江越　大賀,100,43,176,150,17,27,16,4,2,5,50,13,11,2,0,12,1,77,0,9,8,1,0
2023,2,パ・リーグ,8,日本ハム,1400186,山田　遥楓,29,11,46,41,1,11,9,2,0,0,13,1,4,1,0,0,0,6,0,0,0,4,0
2023,2,パ・リーグ,8,日本ハム,1400199,齋藤　綱記,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1460315,アルカンタラ,41,32,125,113,14,23,13,6,0,4,41,10,9,0,0,3,0,41,1,1,0,2,0
2023,2,パ・リーグ,8,日本ハム,1500049,宇佐見　真吾,9,5,16,15,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1500109,上原　健太,19,18,4,4,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1500110,加藤　貴之,24,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
2023,2,パ・リーグ,8,日本ハム,1500111,井口　和朋,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1560396,ハンソン,39,21,96,90,9,13,6,3,0,4,28,9,5,0,0,0,1,12,3,2,1,2,0
2023,2,パ・リーグ,8,日本ハム,1600093,池田　隆英,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1600133,堀　瑞輝,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1600134,石井　一成,36,23,100,83,8,14,9,3,2,0,21,4,14,0,1,3,0,27,0,3,0,1,0
2023,2,パ・リーグ,8,日本ハム,1600138,郡　拓也,7,3,15,15,2,4,3,1,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0
2023,2,パ・リーグ,8,日本ハム,1600139,玉井　大翔,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1600164,田中　正義,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,2,パ・リーグ,8,日本ハム,1700025,清宮　幸太郎,99,99,416,356,41,87,56,20,1,10,139,41,53,3,1,0,4,69,6,2,2,13,0
2023,2,パ・リーグ,8,日本ハム,1700027,田中　瑛斗,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1700029,北浦　竜次,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1700106,山本　拓実,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1700140,ロドリゲス,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1750903,北山　亘基,14,11,7,7,1,2,2,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0
2023,2,パ・リーグ,8,日本ハム,1800008,マルティネス,119,111,444,386,39,95,56,24,0,15,164,66,44,11,0,0,3,99,15,0,4,4,1
